%SeriesCode,Period,Value
DPCCRA,2006M10,94.077
DPCCRA,2006M11,94.302
DPCCRA,2006M12,94.963
DPCCRA,2007M01,94.910
DPCCRA,2007M02,94.768
DPCCRA,2007M03,95.151
DPCCRA,2007M04,94.990
DPCCRA,2007M05,95.415
DPCCRA,2007M06,95.311
DPCCRA,2007M07,95.528
DPCCRA,2007M08,95.937
DPCCRA,2007M09,96.018
DPCCRA,2007M10,96.245
DPCCRA,2007M11,96.289
DPCCRA,2007M12,96.124
DPCCRA,2008M01,96.193
DPCCRA,2008M02,95.837
DPCCRA,2008M03,95.844
DPCCRA,2008M04,96.192
DPCCRA,2008M05,96.384
DPCCRA,2008M06,96.257
DPCCRA,2008M07,95.959
DPCCRA,2008M08,96.043
DPCCRA,2008M09,95.494
DPCCRA,2008M10,94.987
DPCCRA,2008M11,94.623
DPCCRA,2008M12,94.334
DPCCRA,2009M01,94.725
DPCCRA,2009M02,94.469
DPCCRA,2009M03,93.858
DPCCRA,2009M04,93.813
DPCCRA,2009M05,93.941
DPCCRA,2009M06,93.972
DPCCRA,2009M07,94.394
DPCCRA,2009M08,95.271
DPCCRA,2009M09,94.210
DPCCRA,2009M10,94.185
DPCCRA,2009M11,94.321
DPCCRA,2009M12,94.478
DPCCRA,2010M01,94.444
DPCCRA,2010M02,94.660
DPCCRA,2010M03,95.434
DPCCRA,2010M04,95.655
DPCCRA,2010M05,95.671
DPCCRA,2010M06,95.914
DPCCRA,2010M07,96.172
DPCCRA,2010M08,96.466
DPCCRA,2010M09,96.604
DPCCRA,2010M10,96.940
DPCCRA,2010M11,97.126
DPCCRA,2010M12,97.097
DPCCRA,2011M01,97.405
DPCCRA,2011M02,97.662
DPCCRA,2011M03,98.019
DPCCRA,2011M04,98.002
DPCCRA,2011M05,97.996
DPCCRA,2011M06,98.160
DPCCRA,2011M07,98.273
DPCCRA,2011M08,98.384
DPCCRA,2011M09,98.672
DPCCRA,2011M10,98.756
DPCCRA,2011M11,98.692
DPCCRA,2011M12,98.842
DPCCRA,2012M01,99.507
DPCCRA,2012M02,100.030
DPCCRA,2012M03,99.985
DPCCRA,2012M04,99.853
DPCCRA,2012M05,99.740
DPCCRA,2012M06,99.631
DPCCRA,2012M07,99.783
DPCCRA,2012M08,99.734
DPCCRA,2012M09,100.142
DPCCRA,2012M10,100.093
DPCCRA,2012M11,100.632
DPCCRA,2012M12,100.871
DPCCRA,2013M01,101.033
DPCCRA,2013M02,100.911
DPCCRA,2013M03,100.774
DPCCRA,2013M04,100.811
DPCCRA,2013M05,101.118
DPCCRA,2013M06,101.162
DPCCRA,2013M07,101.319
DPCCRA,2013M08,101.487
DPCCRA,2013M09,101.703
DPCCRA,2013M10,102.055
DPCCRA,2013M11,102.363
DPCCRA,2013M12,102.448
DPCCRA,2014M01,101.976
DPCCRA,2014M02,102.648
DPCCRA,2014M03,103.281
DPCCRA,2014M04,103.662
DPCCRA,2014M05,104.054
DPCCRA,2014M06,104.575
DPCCRA,2014M07,104.914
DPCCRA,2014M08,105.615
DPCCRA,2014M09,105.733
DPCCRA,2014M10,106.306
DPCCRA,2014M11,106.560
DPCCRA,2014M12,107.055
DPCCRA,2015M01,107.239
DPCCRA,2015M02,107.317
DPCCRA,2015M03,107.847
DPCCRA,2015M04,108.261
DPCCRA,2015M05,108.641
DPCCRA,2015M06,108.781
DPCCRA,2015M07,109.264
DPCCRA,2015M08,109.594
DPCCRA,2015M09,109.674
DPCCRA,2015M10,109.922
DPCCRA,2015M11,110.220
DPCCRA,2015M12,110.646
DPCCRA,2016M01,110.637
DPCCRA,2016M02,111.382
DPCCRA,2016M03,111.196
DPCCRA,2016M04,111.407
DPCCRA,2016M05,111.560
DPCCRA,2016M06,112.015
DPCCRA,2016M07,112.145
DPCCRA,2016M08,112.263
DPCCRA,2016M09,112.728
DPCCRA,2016M10,112.880
DPCCRA,2016M11,113.124
DPCCRA,2016M12,113.611
DPCCRA,2017M01,114.078
DPCCRA,2017M02,114.100
DPCCRA,2017M03,114.516
DPCCRA,2017M04,114.476
DPCCRA,2017M05,114.480
DPCCRA,2017M06,114.766
DPCCRA,2017M07,115.038
DPCCRA,2017M08,115.165
DPCCRA,2017M09,115.726
DPCCRA,2017M10,115.847
DPCCRA,2017M11,116.509
DPCCRA,2017M12,116.879
DPCCRA,2018M01,116.798
DPCCRA,2018M02,117.118
DPCCRA,2018M03,117.223
DPCCRA,2018M04,117.593
DPCCRA,2018M05,118.074
DPCCRA,2018M06,118.239
DPCCRA,2018M07,118.665
DPCCRA,2018M08,119.040
DPCCRA,2018M09,118.926
DPCCRA,2018M10,119.403
DPCCRA,2018M11,119.739
DPCCRA,2018M12,118.809
DPCCRA,2019M01,119.570
DPCCRA,2019M02,119.756
DPCCRA,2019M03,120.566
DPCCRA,2019M04,120.689
DPCCRA,2019M05,121.091
DPCCRA,2019M06,121.497
DPCCRA,2019M07,121.621
DPCCRA,2019M08,121.862
DPCCRA,2019M09,122.114
DPCCRA,2019M10,122.374
DPCCRA,2019M11,122.511
DPCCRA,2019M12,122.721
DPCCRA,2020M01,123.377
DPCCRA,2020M02,123.107
DPCCRA,2020M03,112.508
DPCCRA,2020M04,98.701
DPCCRA,2020M05,107.818
DPCCRA,2020M06,114.919
DPCCRA,2020M07,116.284
DPCCRA,2020M08,117.645
DPCCRA,2020M09,119.002
DPCCRA,2020M10,119.393
DPCCRA,2020M11,118.664
DPCCRA,2020M12,117.648
DPCCRA,2021M01,120.051
DFXARA,1959M01,44.321
DFXARA,1959M02,44.131
DFXARA,1959M03,43.557
DFXARA,1959M04,43.594
DFXARA,1959M05,44.572
DFXARA,1959M06,44.646
DFXARA,1959M07,44.360
DFXARA,1959M08,44.567
DFXARA,1959M09,44.680
DFXARA,1959M10,44.713
DFXARA,1959M11,44.442
DFXARA,1959M12,45.333
DFXARA,1960M01,44.622
DFXARA,1960M02,44.289
DFXARA,1960M03,45.116
DFXARA,1960M04,45.270
DFXARA,1960M05,44.796
DFXARA,1960M06,44.794
DFXARA,1960M07,45.185
DFXARA,1960M08,44.544
DFXARA,1960M09,44.325
DFXARA,1960M10,44.443
DFXARA,1960M11,45.178
DFXARA,1960M12,44.164
DFXARA,1961M01,44.820
DFXARA,1961M02,44.967
DFXARA,1961M03,45.115
DFXARA,1961M04,45.401
DFXARA,1961M05,45.385
DFXARA,1961M06,45.599
DFXARA,1961M07,44.840
DFXARA,1961M08,45.509
DFXARA,1961M09,45.774
DFXARA,1961M10,45.486
DFXARA,1961M11,45.439
DFXARA,1961M12,45.867
DFXARA,1962M01,45.439
DFXARA,1962M02,45.656
DFXARA,1962M03,45.584
DFXARA,1962M04,45.287
DFXARA,1962M05,45.687
DFXARA,1962M06,45.536
DFXARA,1962M07,45.677
DFXARA,1962M08,45.923
DFXARA,1962M09,46.043
DFXARA,1962M10,45.679
DFXARA,1962M11,45.628
DFXARA,1962M12,45.679
DFXARA,1963M01,45.780
DFXARA,1963M02,45.436
DFXARA,1963M03,45.770
DFXARA,1963M04,45.766
DFXARA,1963M05,46.038
DFXARA,1963M06,45.947
DFXARA,1963M07,46.278
DFXARA,1963M08,46.556
DFXARA,1963M09,45.785
DFXARA,1963M10,46.240
DFXARA,1963M11,46.481
DFXARA,1963M12,46.223
DFXARA,1964M01,46.401
DFXARA,1964M02,46.444
DFXARA,1964M03,46.934
DFXARA,1964M04,46.946
DFXARA,1964M05,47.666
DFXARA,1964M06,47.600
DFXARA,1964M07,48.031
DFXARA,1964M08,48.313
DFXARA,1964M09,47.951
DFXARA,1964M10,47.972
DFXARA,1964M11,47.623
DFXARA,1964M12,49.233
DFXARA,1965M01,48.595
DFXARA,1965M02,49.227
DFXARA,1965M03,48.597
DFXARA,1965M04,49.218
DFXARA,1965M05,49.313
DFXARA,1965M06,48.986
DFXARA,1965M07,49.623
DFXARA,1965M08,50.100
DFXARA,1965M09,49.825
DFXARA,1965M10,52.386
DFXARA,1965M11,51.535
DFXARA,1965M12,52.291
DFXARA,1966M01,51.812
DFXARA,1966M02,51.857
DFXARA,1966M03,51.819
DFXARA,1966M04,52.072
DFXARA,1966M05,51.887
DFXARA,1966M06,51.871
DFXARA,1966M07,52.790
DFXARA,1966M08,51.622
DFXARA,1966M09,51.859
DFXARA,1966M10,51.366
DFXARA,1966M11,52.079
DFXARA,1966M12,52.072
DFXARA,1967M01,52.702
DFXARA,1967M02,52.802
DFXARA,1967M03,53.098
DFXARA,1967M04,53.429
DFXARA,1967M05,52.959
DFXARA,1967M06,53.080
DFXARA,1967M07,52.315
DFXARA,1967M08,52.930
DFXARA,1967M09,53.357
DFXARA,1967M10,53.038
DFXARA,1967M11,53.229
DFXARA,1967M12,54.420
DFXARA,1968M01,53.731
DFXARA,1968M02,53.722
DFXARA,1968M03,55.151
DFXARA,1968M04,54.585
DFXARA,1968M05,55.015
DFXARA,1968M06,55.928
DFXARA,1968M07,56.213
DFXARA,1968M08,56.386
DFXARA,1968M09,55.859
DFXARA,1968M10,55.830
DFXARA,1968M11,57.017
DFXARA,1968M12,56.181
DFXARA,1969M01,56.866
DFXARA,1969M02,57.305
DFXARA,1969M03,56.968
DFXARA,1969M04,56.671
DFXARA,1969M05,57.475
DFXARA,1969M06,56.264
DFXARA,1969M07,56.581
DFXARA,1969M08,57.209
DFXARA,1969M09,56.474
DFXARA,1969M10,57.712
DFXARA,1969M11,57.331
DFXARA,1969M12,57.110
DFXARA,1970M01,58.312
DFXARA,1970M02,57.860
DFXARA,1970M03,58.284
DFXARA,1970M04,57.850
DFXARA,1970M05,58.251
DFXARA,1970M06,58.537
DFXARA,1970M07,58.245
DFXARA,1970M08,58.592
DFXARA,1970M09,59.152
DFXARA,1970M10,58.408
DFXARA,1970M11,59.273
DFXARA,1970M12,60.325
DFXARA,1971M01,59.881
DFXARA,1971M02,59.786
DFXARA,1971M03,59.204
DFXARA,1971M04,59.506
DFXARA,1971M05,59.343
DFXARA,1971M06,59.440
DFXARA,1971M07,59.038
DFXARA,1971M08,58.771
DFXARA,1971M09,58.848
DFXARA,1971M10,59.103
DFXARA,1971M11,59.134
DFXARA,1971M12,59.400
DFXARA,1972M01,57.678
DFXARA,1972M02,58.511
DFXARA,1972M03,59.807
DFXARA,1972M04,60.291
DFXARA,1972M05,60.868
DFXARA,1972M06,60.865
DFXARA,1972M07,60.863
DFXARA,1972M08,60.878
DFXARA,1972M09,61.179
DFXARA,1972M10,61.830
DFXARA,1972M11,61.533
DFXARA,1972M12,61.345
DFXARA,1973M01,61.177
DFXARA,1973M02,60.833
DFXARA,1973M03,59.764
DFXARA,1973M04,59.388
DFXARA,1973M05,59.132
DFXARA,1973M06,59.349
DFXARA,1973M07,61.573
DFXARA,1973M08,57.848
DFXARA,1973M09,58.509
DFXARA,1973M10,58.341
DFXARA,1973M11,58.265
DFXARA,1973M12,58.832
DFXARA,1974M01,58.780
DFXARA,1974M02,58.297
DFXARA,1974M03,57.568
DFXARA,1974M04,57.590
DFXARA,1974M05,57.537
DFXARA,1974M06,58.039
DFXARA,1974M07,58.906
DFXARA,1974M08,59.491
DFXARA,1974M09,58.622
DFXARA,1974M10,58.378
DFXARA,1974M11,58.524
DFXARA,1974M12,56.899
DFXARA,1975M01,57.460
DFXARA,1975M02,57.804
DFXARA,1975M03,58.759
DFXARA,1975M04,58.598
DFXARA,1975M05,60.284
DFXARA,1975M06,60.038
DFXARA,1975M07,60.169
DFXARA,1975M08,60.023
DFXARA,1975M09,60.053
DFXARA,1975M10,59.399
DFXARA,1975M11,59.453
DFXARA,1975M12,59.191
DFXARA,1976M01,60.507
DFXARA,1976M02,60.675
DFXARA,1976M03,61.428
DFXARA,1976M04,61.977
DFXARA,1976M05,61.967
DFXARA,1976M06,62.781
DFXARA,1976M07,62.298
DFXARA,1976M08,62.728
DFXARA,1976M09,62.602
DFXARA,1976M10,63.088
DFXARA,1976M11,62.639
DFXARA,1976M12,63.417
DFXARA,1977M01,64.234
DFXARA,1977M02,63.037
DFXARA,1977M03,62.372
DFXARA,1977M04,62.233
DFXARA,1977M05,63.261
DFXARA,1977M06,62.950
DFXARA,1977M07,63.130
DFXARA,1977M08,62.467
DFXARA,1977M09,62.426
DFXARA,1977M10,63.314
DFXARA,1977M11,64.526
DFXARA,1977M12,63.192
DFXARA,1978M01,62.956
DFXARA,1978M02,63.528
DFXARA,1978M03,63.509
DFXARA,1978M04,62.441
DFXARA,1978M05,62.179
DFXARA,1978M06,62.278
DFXARA,1978M07,61.902
DFXARA,1978M08,62.357
DFXARA,1978M09,63.237
DFXARA,1978M10,62.470
DFXARA,1978M11,63.265
DFXARA,1978M12,63.716
DFXARA,1979M01,63.516
DFXARA,1979M02,62.760
DFXARA,1979M03,62.930
DFXARA,1979M04,61.952
DFXARA,1979M05,62.816
DFXARA,1979M06,64.795
DFXARA,1979M07,62.871
DFXARA,1979M08,64.076
DFXARA,1979M09,64.676
DFXARA,1979M10,64.165
DFXARA,1979M11,65.124
DFXARA,1979M12,64.646
DFXARA,1980M01,65.161
DFXARA,1980M02,65.444
DFXARA,1980M03,65.374
DFXARA,1980M04,65.015
DFXARA,1980M05,65.002
DFXARA,1980M06,64.540
DFXARA,1980M07,64.090
DFXARA,1980M08,64.262
DFXARA,1980M09,63.459
DFXARA,1980M10,63.551
DFXARA,1980M11,63.132
DFXARA,1980M12,63.167
DFXARA,1981M01,63.667
DFXARA,1981M02,63.561
DFXARA,1981M03,63.245
DFXARA,1981M04,63.970
DFXARA,1981M05,64.305
DFXARA,1981M06,64.320
DFXARA,1981M07,64.109
DFXARA,1981M08,64.344
DFXARA,1981M09,63.688
DFXARA,1981M10,64.615
DFXARA,1981M11,64.495
DFXARA,1981M12,65.260
DFXARA,1982M01,64.648
DFXARA,1982M02,64.762
DFXARA,1982M03,64.622
DFXARA,1982M04,65.227
DFXARA,1982M05,65.062
DFXARA,1982M06,64.631
DFXARA,1982M07,65.377
DFXARA,1982M08,65.151
DFXARA,1982M09,65.595
DFXARA,1982M10,66.533
DFXARA,1982M11,65.872
DFXARA,1982M12,67.031
DFXARA,1983M01,65.801
DFXARA,1983M02,66.519
DFXARA,1983M03,66.387
DFXARA,1983M04,66.607
DFXARA,1983M05,66.347
DFXARA,1983M06,67.014
DFXARA,1983M07,67.563
DFXARA,1983M08,67.421
DFXARA,1983M09,67.529
DFXARA,1983M10,67.413
DFXARA,1983M11,67.976
DFXARA,1983M12,67.756
DFXARA,1984M01,67.334
DFXARA,1984M02,66.921
DFXARA,1984M03,67.530
DFXARA,1984M04,68.012
DFXARA,1984M05,68.444
DFXARA,1984M06,69.035
DFXARA,1984M07,68.569
DFXARA,1984M08,68.483
DFXARA,1984M09,69.207
DFXARA,1984M10,68.758
DFXARA,1984M11,69.339
DFXARA,1984M12,68.883
DFXARA,1985M01,69.360
DFXARA,1985M02,69.329
DFXARA,1985M03,69.075
DFXARA,1985M04,70.032
DFXARA,1985M05,70.035
DFXARA,1985M06,69.953
DFXARA,1985M07,70.107
DFXARA,1985M08,70.571
DFXARA,1985M09,71.639
DFXARA,1985M10,71.102
DFXARA,1985M11,71.656
DFXARA,1985M12,71.869
DFXARA,1986M01,72.131
DFXARA,1986M02,72.051
DFXARA,1986M03,72.481
DFXARA,1986M04,71.635
DFXARA,1986M05,71.909
DFXARA,1986M06,72.217
DFXARA,1986M07,71.889
DFXARA,1986M08,70.625
DFXARA,1986M09,71.450
DFXARA,1986M10,71.962
DFXARA,1986M11,71.703
DFXARA,1986M12,71.923
DFXARA,1987M01,71.204
DFXARA,1987M02,71.696
DFXARA,1987M03,71.407
DFXARA,1987M04,71.713
DFXARA,1987M05,71.160
DFXARA,1987M06,71.137
DFXARA,1987M07,71.190
DFXARA,1987M08,71.615
DFXARA,1987M09,71.270
DFXARA,1987M10,71.329
DFXARA,1987M11,71.375
DFXARA,1987M12,71.371
DFXARA,1988M01,71.549
DFXARA,1988M02,72.127
DFXARA,1988M03,73.641
DFXARA,1988M04,73.146
DFXARA,1988M05,73.611
DFXARA,1988M06,73.254
DFXARA,1988M07,73.326
DFXARA,1988M08,73.881
DFXARA,1988M09,73.214
DFXARA,1988M10,73.588
DFXARA,1988M11,74.093
DFXARA,1988M12,73.660
DFXARA,1989M01,74.415
DFXARA,1989M02,74.003
DFXARA,1989M03,73.819
DFXARA,1989M04,73.431
DFXARA,1989M05,73.824
DFXARA,1989M06,73.640
DFXARA,1989M07,73.739
DFXARA,1989M08,73.968
DFXARA,1989M09,74.746
DFXARA,1989M10,74.317
DFXARA,1989M11,74.750
DFXARA,1989M12,75.407
DFXARA,1990M01,74.443
DFXARA,1990M02,74.661
DFXARA,1990M03,75.659
DFXARA,1990M04,75.913
DFXARA,1990M05,75.984
DFXARA,1990M06,76.360
DFXARA,1990M07,75.753
DFXARA,1990M08,75.935
DFXARA,1990M09,76.712
DFXARA,1990M10,75.359
DFXARA,1990M11,76.138
DFXARA,1990M12,75.580
DFXARA,1991M01,75.325
DFXARA,1991M02,74.883
DFXARA,1991M03,76.341
DFXARA,1991M04,75.449
DFXARA,1991M05,76.389
DFXARA,1991M06,75.686
DFXARA,1991M07,76.051
DFXARA,1991M08,76.187
DFXARA,1991M09,75.767
DFXARA,1991M10,75.476
DFXARA,1991M11,75.543
DFXARA,1991M12,74.264
DFXARA,1992M01,76.106
DFXARA,1992M02,75.302
DFXARA,1992M03,74.674
DFXARA,1992M04,75.276
DFXARA,1992M05,75.263
DFXARA,1992M06,74.823
DFXARA,1992M07,75.411
DFXARA,1992M08,75.141
DFXARA,1992M09,74.860
DFXARA,1992M10,75.684
DFXARA,1992M11,75.672
DFXARA,1992M12,75.616
DFXARA,1993M01,75.224
DFXARA,1993M02,75.865
DFXARA,1993M03,75.623
DFXARA,1993M04,75.605
DFXARA,1993M05,75.743
DFXARA,1993M06,75.592
DFXARA,1993M07,76.040
DFXARA,1993M08,75.668
DFXARA,1993M09,76.492
DFXARA,1993M10,76.238
DFXARA,1993M11,76.471
DFXARA,1993M12,76.647
DFXARA,1994M01,76.540
DFXARA,1994M02,77.263
DFXARA,1994M03,77.686
DFXARA,1994M04,78.019
DFXARA,1994M05,77.848
DFXARA,1994M06,78.302
DFXARA,1994M07,77.615
DFXARA,1994M08,78.291
DFXARA,1994M09,78.647
DFXARA,1994M10,78.842
DFXARA,1994M11,78.845
DFXARA,1994M12,78.705
DFXARA,1995M01,79.326
DFXARA,1995M02,78.207
DFXARA,1995M03,78.418
DFXARA,1995M04,77.854
DFXARA,1995M05,78.487
DFXARA,1995M06,78.457
DFXARA,1995M07,78.232
DFXARA,1995M08,78.265
DFXARA,1995M09,78.329
DFXARA,1995M10,78.162
DFXARA,1995M11,78.394
DFXARA,1995M12,79.292
DFXARA,1996M01,79.021
DFXARA,1996M02,78.852
DFXARA,1996M03,79.047
DFXARA,1996M04,79.377
DFXARA,1996M05,79.278
DFXARA,1996M06,79.378
DFXARA,1996M07,79.327
DFXARA,1996M08,79.151
DFXARA,1996M09,79.107
DFXARA,1996M10,79.336
DFXARA,1996M11,79.391
DFXARA,1996M12,79.616
DFXARA,1997M01,79.846
DFXARA,1997M02,79.836
DFXARA,1997M03,80.339
DFXARA,1997M04,79.859
DFXARA,1997M05,79.413
DFXARA,1997M06,79.495
DFXARA,1997M07,80.141
DFXARA,1997M08,79.948
DFXARA,1997M09,80.096
DFXARA,1997M10,80.084
DFXARA,1997M11,80.315
DFXARA,1997M12,79.789
DFXARA,1998M01,79.780
DFXARA,1998M02,80.064
DFXARA,1998M03,80.296
DFXARA,1998M04,80.468
DFXARA,1998M05,80.690
DFXARA,1998M06,81.150
DFXARA,1998M07,81.280
DFXARA,1998M08,81.196
DFXARA,1998M09,81.646
DFXARA,1998M10,81.495
DFXARA,1998M11,81.802
DFXARA,1998M12,82.652
DFXARA,1999M01,82.603
DFXARA,1999M02,83.051
DFXARA,1999M03,83.273
DFXARA,1999M04,83.751
DFXARA,1999M05,84.000
DFXARA,1999M06,83.748
DFXARA,1999M07,84.099
DFXARA,1999M08,84.505
DFXARA,1999M09,85.162
DFXARA,1999M10,84.546
DFXARA,1999M11,85.008
DFXARA,1999M12,88.253
DFXARA,2000M01,84.059
DFXARA,2000M02,85.088
DFXARA,2000M03,86.232
DFXARA,2000M04,86.332
DFXARA,2000M05,86.000
DFXARA,2000M06,86.961
DFXARA,2000M07,86.507
DFXARA,2000M08,86.445
DFXARA,2000M09,86.822
DFXARA,2000M10,87.445
DFXARA,2000M11,87.339
DFXARA,2000M12,87.647
DFXARA,2001M01,87.759
DFXARA,2001M02,87.093
DFXARA,2001M03,86.777
DFXARA,2001M04,87.818
DFXARA,2001M05,88.125
DFXARA,2001M06,87.553
DFXARA,2001M07,87.384
DFXARA,2001M08,87.448
DFXARA,2001M09,87.888
DFXARA,2001M10,87.589
DFXARA,2001M11,87.489
DFXARA,2001M12,88.233
DFXARA,2002M01,87.345
DFXARA,2002M02,87.403
DFXARA,2002M03,87.670
DFXARA,2002M04,87.030
DFXARA,2002M05,87.879
DFXARA,2002M06,88.061
DFXARA,2002M07,88.349
DFXARA,2002M08,87.988
DFXARA,2002M09,87.721
DFXARA,2002M10,88.329
DFXARA,2002M11,89.006
DFXARA,2002M12,89.022
DFXARA,2003M01,89.491
DFXARA,2003M02,89.503
DFXARA,2003M03,89.459
DFXARA,2003M04,89.621
DFXARA,2003M05,88.942
DFXARA,2003M06,89.513
DFXARA,2003M07,90.411
DFXARA,2003M08,90.891
DFXARA,2003M09,90.868
DFXARA,2003M10,90.688
DFXARA,2003M11,90.806
DFXARA,2003M12,90.186
DFXARA,2004M01,91.687
DFXARA,2004M02,91.022
DFXARA,2004M03,91.648
DFXARA,2004M04,91.751
DFXARA,2004M05,91.466
DFXARA,2004M06,91.370
DFXARA,2004M07,91.621
DFXARA,2004M08,92.047
DFXARA,2004M09,93.080
DFXARA,2004M10,92.918
DFXARA,2004M11,93.090
DFXARA,2004M12,93.691
DFXARA,2005M01,94.358
DFXARA,2005M02,94.872
DFXARA,2005M03,94.772
DFXARA,2005M04,94.898
DFXARA,2005M05,94.677
DFXARA,2005M06,95.497
DFXARA,2005M07,95.263
DFXARA,2005M08,95.930
DFXARA,2005M09,96.353
DFXARA,2005M10,97.038
DFXARA,2005M11,96.848
DFXARA,2005M12,97.063
DFXARA,2006M01,96.790
DFXARA,2006M02,97.944
DFXARA,2006M03,97.469
DFXARA,2006M04,98.089
DFXARA,2006M05,98.652
DFXARA,2006M06,98.286
DFXARA,2006M07,98.524
DFXARA,2006M08,98.803
DFXARA,2006M09,98.348
DFXARA,2006M10,99.512
DFXARA,2006M11,99.531
DFXARA,2006M12,100.773
DFXARA,2007M01,100.443
DFXARA,2007M02,100.067
DFXARA,2007M03,99.847
DFXARA,2007M04,99.480
DFXARA,2007M05,99.627
DFXARA,2007M06,99.721
DFXARA,2007M07,100.144
DFXARA,2007M08,99.363
DFXARA,2007M09,99.570
DFXARA,2007M10,99.571
DFXARA,2007M11,100.074
DFXARA,2007M12,100.661
DFXARA,2008M01,99.898
DFXARA,2008M02,99.235
DFXARA,2008M03,99.539
DFXARA,2008M04,99.360
DFXARA,2008M05,99.462
DFXARA,2008M06,99.084
DFXARA,2008M07,98.323
DFXARA,2008M08,97.904
DFXARA,2008M09,96.773
DFXARA,2008M10,96.411
DFXARA,2008M11,96.449
DFXARA,2008M12,95.982
DFXARA,2009M01,97.093
DFXARA,2009M02,96.320
DFXARA,2009M03,96.482
DFXARA,2009M04,96.970
DFXARA,2009M05,97.565
DFXARA,2009M06,97.204
DFXARA,2009M07,97.563
DFXARA,2009M08,97.572
DFXARA,2009M09,98.366
DFXARA,2009M10,98.415
DFXARA,2009M11,98.013
DFXARA,2009M12,98.842
DFXARA,2010M01,98.328
DFXARA,2010M02,100.044
DFXARA,2010M03,98.882
DFXARA,2010M04,98.914
DFXARA,2010M05,98.632
DFXARA,2010M06,98.352
DFXARA,2010M07,98.334
DFXARA,2010M08,98.854
DFXARA,2010M09,99.122
DFXARA,2010M10,99.000
DFXARA,2010M11,99.896
DFXARA,2010M12,99.597
DFXARA,2011M01,99.800
DFXARA,2011M02,99.727
DFXARA,2011M03,99.043
DFXARA,2011M04,99.829
DFXARA,2011M05,98.753
DFXARA,2011M06,99.385
DFXARA,2011M07,99.206
DFXARA,2011M08,99.061
DFXARA,2011M09,98.551
DFXARA,2011M10,98.898
DFXARA,2011M11,99.126
DFXARA,2011M12,98.397
DFXARA,2012M01,99.183
DFXARA,2012M02,99.399
DFXARA,2012M03,99.779
DFXARA,2012M04,99.993
DFXARA,2012M05,100.130
DFXARA,2012M06,99.954
DFXARA,2012M07,100.241
DFXARA,2012M08,99.939
DFXARA,2012M09,100.259
DFXARA,2012M10,100.580
DFXARA,2012M11,100.320
DFXARA,2012M12,100.224
DFXARA,2013M01,100.365
DFXARA,2013M02,101.172
DFXARA,2013M03,100.605
DFXARA,2013M04,99.930
DFXARA,2013M05,100.834
DFXARA,2013M06,100.587
DFXARA,2013M07,101.098
DFXARA,2013M08,101.098
DFXARA,2013M09,101.532
DFXARA,2013M10,101.457
DFXARA,2013M11,101.917
DFXARA,2013M12,102.648
DFXARA,2014M01,102.733
DFXARA,2014M02,102.696
DFXARA,2014M03,102.379
DFXARA,2014M04,102.497
DFXARA,2014M05,102.352
DFXARA,2014M06,103.093
DFXARA,2014M07,103.024
DFXARA,2014M08,103.137
DFXARA,2014M09,103.098
DFXARA,2014M10,103.581
DFXARA,2014M11,103.517
DFXARA,2014M12,103.583
DFXARA,2015M01,103.927
DFXARA,2015M02,104.040
DFXARA,2015M03,104.498
DFXARA,2015M04,104.314
DFXARA,2015M05,104.419
DFXARA,2015M06,104.511
DFXARA,2015M07,104.799
DFXARA,2015M08,104.560
DFXARA,2015M09,104.974
DFXARA,2015M10,104.000
DFXARA,2015M11,105.042
DFXARA,2015M12,105.667
DFXARA,2016M01,105.717
DFXARA,2016M02,106.335
DFXARA,2016M03,106.039
DFXARA,2016M04,106.951
DFXARA,2016M05,107.855
DFXARA,2016M06,108.331
DFXARA,2016M07,108.107
DFXARA,2016M08,108.299
DFXARA,2016M09,108.557
DFXARA,2016M10,109.198
DFXARA,2016M11,109.196
DFXARA,2016M12,109.334
DFXARA,2017M01,110.223
DFXARA,2017M02,110.036
DFXARA,2017M03,110.595
DFXARA,2017M04,110.711
DFXARA,2017M05,110.540
DFXARA,2017M06,111.156
DFXARA,2017M07,110.875
DFXARA,2017M08,111.535
DFXARA,2017M09,112.385
DFXARA,2017M10,112.498
DFXARA,2017M11,112.896
DFXARA,2017M12,113.951
DFXARA,2018M01,113.492
DFXARA,2018M02,113.574
DFXARA,2018M03,113.848
DFXARA,2018M04,113.437
DFXARA,2018M05,114.856
DFXARA,2018M06,113.567
DFXARA,2018M07,114.159
DFXARA,2018M08,114.310
DFXARA,2018M09,114.407
DFXARA,2018M10,114.876
DFXARA,2018M11,115.491
DFXARA,2018M12,113.675
DFXARA,2019M01,115.810
DFXARA,2019M02,113.201
DFXARA,2019M03,114.749
DFXARA,2019M04,115.565
DFXARA,2019M05,115.542
DFXARA,2019M06,116.286
DFXARA,2019M07,117.417
DFXARA,2019M08,117.551
DFXARA,2019M09,116.577
DFXARA,2019M10,116.620
DFXARA,2019M11,116.635
DFXARA,2019M12,116.690
DFXARA,2020M01,116.399
DFXARA,2020M02,115.942
DFXARA,2020M03,142.011
DFXARA,2020M04,121.517
DFXARA,2020M05,124.175
DFXARA,2020M06,123.347
DFXARA,2020M07,125.083
DFXARA,2020M08,124.040
DFXARA,2020M09,124.890
DFXARA,2020M10,123.855
DFXARA,2020M11,125.339
DFXARA,2020M12,122.810
DFXARA,2021M01,127.549
DNRGRA,1959M01,42.095
DNRGRA,1959M02,41.775
DNRGRA,1959M03,41.726
